YY,DD,MM,Time,Country,League,Season,HomeTeam,AwayTeam,HomeCode,AwayCode,HomeScore,AwayScore,MatchbookHomeOdd,MatchbookAwayOdd,PinnacleHomeOdd,PinnacleAwayOdd,Bet365HomeOdd,Bet365AwayOdd
2012,24,Mar,07:00:00 PM,USA,NBA ,2011/2012,Los Angeles Clippers,Memphis Grizzlies,LAC,MEM,101,85,,,1.77,2.18,1.74,2.15
2012,24,Mar,02:30:00 AM,USA,NBA ,2011/2012,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,103,96,,,1.19,5.42,1.19,5
2012,24,Mar,02:30:00 AM,USA,NBA ,2011/2012,Utah Jazz,Denver Nuggets,UTA,DEN,121,102,,,1.81,2.11,1.76,2.1
2012,24,Mar,12:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Dallas Mavericks,SAS,DAL,104,87,,,1.56,2.62,1.52,2.67
2012,24,Mar,12:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Minnesota Timberwolves,OKC,MIN,149,140,,,1.15,6.16,1.14,5.75
2012,24,Mar,01:00:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Boston Celtics,PHI,BOS,99,86,,,1.37,3.39,1.35,3.3
2012,23,Mar,11:30:00 PM,USA,NBA ,2011/2012,Atlanta Hawks,Brooklyn Nets,ATL,BKN,93,84,,,1.28,4.09,1.27,3.8
2012,23,Mar,11:30:00 PM,USA,NBA ,2011/2012,Detroit Pistons,Miami Heat,DET,MIA,73,88,,,4.97,1.22,4.75,1.2
2012,23,Mar,11:00:00 PM,USA,NBA ,2011/2012,Charlotte Hornets,Milwaukee Bucks,CHA,MIL,92,112,,,3.64,1.33,3.6,1.31
2012,23,Mar,11:00:00 PM,USA,NBA ,2011/2012,Indiana Pacers,Phoenix Suns,IND,PHX,111,113,,,1.63,2.44,1.6,2.45
2012,23,Mar,11:00:00 PM,USA,NBA ,2011/2012,Orlando Magic,Cleveland Cavaliers,ORL,CLE,93,80,,,1.22,4.84,1.22,4.5
2012,23,Mar,11:00:00 PM,USA,NBA ,2011/2012,Toronto Raptors,New York Knicks,TOR,NYK,96,79,,,2.97,1.45,2.95,1.42
2012,23,Mar,02:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Memphis Grizzlies,POR,MEM,97,93,,,2.04,1.87,2,1.83
2012,23,Mar,02:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Utah Jazz,SAC,UTA,102,103,,,1.83,2.09,1.83,2
2012,23,Mar,12:00:00 AM,USA,NBA ,2011/2012,Houston Rockets,Golden State Warriors,HOU,GSW,109,83,,,1.28,4.13,1.28,3.75
2012,23,Mar,12:00:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Boston Celtics,MIL,BOS,91,100,,,1.63,2.44,1.64,2.35
2012,23,Mar,12:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Los Angeles Clippers,NOP,LAC,97,90,,,2.36,1.67,2.4,1.62
2012,22,Mar,11:00:00 PM,USA,NBA ,2011/2012,Washington Wizards,Indiana Pacers,WAS,IND,83,85,,,3.31,1.38,3.35,1.34
2012,22,Mar,01:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,Los Angeles Lakers,DAL,LAL,93,109,,,1.54,2.66,1.5,2.7
2012,22,Mar,01:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Detroit Pistons,DEN,DET,116,115,,,1.22,4.84,1.2,4.75
2012,22,Mar,12:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Minnesota Timberwolves,SAS,MIN,116,100,,,1.19,5.42,1.19,5
2012,22,Mar,12:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Golden State Warriors,NOP,GSW,92,101,,,1.84,2.08,1.8,2.04
2012,22,Mar,12:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Los Angeles Clippers,OKC,LAC,114,91,,,1.24,4.65,1.23,4.25
2012,21,Mar,11:30:00 PM,USA,NBA ,2011/2012,Atlanta Hawks,Cleveland Cavaliers,ATL,CLE,103,102,,,1.31,3.85,1.29,3.7
2012,21,Mar,11:30:00 PM,USA,NBA ,2011/2012,Brooklyn Nets,Washington Wizards,BKN,WAS,89,108,,,1.53,2.71,1.5,2.7
2012,21,Mar,11:00:00 PM,USA,NBA ,2011/2012,Orlando Magic,Phoenix Suns,ORL,PHX,103,93,,,1.26,4.3,1.23,4.25
2012,21,Mar,11:00:00 PM,USA,NBA ,2011/2012,Philadelphia 76ers,New York Knicks,PHI,NYK,79,82,,,1.57,2.58,1.54,2.65
2012,21,Mar,11:00:00 PM,USA,NBA ,2011/2012,Toronto Raptors,Chicago Bulls,TOR,CHI,82,94,,,3.6,1.34,3.6,1.31
2012,21,Mar,02:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Milwaukee Bucks,POR,MIL,87,116,,,1.57,2.58,1.55,2.6
2012,21,Mar,02:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Memphis Grizzlies,SAC,MEM,119,110,,,2.45,1.62,2.45,1.6
2012,21,Mar,04:00:00 AM,USA,NBA ,2011/2012,Utah Jazz,Oklahoma City Thunder,UTA,OKC,97,90,,,2.31,1.69,2.35,1.64
2012,21,Mar,12:00:00 AM,USA,NBA ,2011/2012,Houston Rockets,Los Angeles Lakers,HOU,LAL,107,104,,,2.29,1.69,2.35,1.64
2012,20,Mar,11:30:00 PM,USA,NBA ,2011/2012,Miami Heat,Phoenix Suns,MIA,PHX,99,95,,,1.14,6.34,1.13,6
2012,20,Mar,11:30:00 PM,USA,NBA ,2011/2012,New York Knicks,Toronto Raptors,NYK,TOR,106,87,,,1.22,4.84,1.2,4.75
2012,20,Mar,11:00:00 PM,USA,NBA ,2011/2012,Indiana Pacers,Los Angeles Clippers,IND,LAC,102,89,,,1.65,2.4,1.62,2.4
2012,20,Mar,02:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,93,97,,,1.63,2.43,1.58,2.5
2012,20,Mar,02:30:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Dallas Mavericks,DEN,DAL,95,112,,,1.81,2.11,1.8,2.04
2012,20,Mar,12:00:00 AM,USA,NBA ,2011/2012,Orlando Magic,Chicago Bulls,ORL,CHI,59,85,,,1.93,1.98,1.95,1.86
2012,20,Mar,12:30:00 AM,USA,NBA ,2011/2012,Atlanta Hawks,Boston Celtics,ATL,BOS,76,79,,,1.87,2.04,1.83,2
2012,19,Mar,11:30:00 PM,USA,NBA ,2011/2012,Brooklyn Nets,Cleveland Cavaliers,BKN,CLE,100,105,,,1.59,2.52,1.58,2.5
2012,19,Mar,11:00:00 PM,USA,NBA ,2011/2012,Charlotte Hornets,Philadelphia 76ers,CHA,PHI,80,105,,,4.73,1.23,5,1.19
2012,19,Mar,01:30:00 AM,USA,NBA ,2011/2012,Los Angeles Lakers,Utah Jazz,LAL,UTA,99,103,,,1.12,7.38,1.12,6.5
2012,19,Mar,01:30:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,111,95,,,1.17,5.87,1.15,5.5
2012,19,Mar,01:00:00 AM,USA,NBA ,2011/2012,Phoenix Suns,Houston Rockets,PHX,HOU,99,86,,,1.38,3.35,1.36,3.25
2012,18,Mar,11:00:00 PM,USA,NBA ,2011/2012,Miami Heat,Orlando Magic,MIA,ORL,91,81,,,1.24,4.54,1.22,4.5
2012,18,Mar,10:00:00 PM,USA,NBA ,2011/2012,Memphis Grizzlies,Washington Wizards,MEM,WAS,97,92,,,1.08,9.65,1.08,8.5
2012,18,Mar,10:00:00 PM,USA,NBA ,2011/2012,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,115,99,,,1.95,1.95,1.9,1.9
2012,18,Mar,07:30:00 PM,USA,NBA ,2011/2012,Los Angeles Clippers,Detroit Pistons,LAC,DET,87,83,,,1.32,3.77,1.3,3.65
2012,18,Mar,07:00:00 PM,USA,NBA ,2011/2012,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,87,103,,,2.11,1.81,2.15,1.74
2012,18,Mar,01:00:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,San Antonio Spurs,DAL,SAS,106,99,,,1.68,2.33,1.64,2.35
2012,18,Mar,01:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Boston Celtics,DEN,BOS,98,91,,,1.37,3.39,1.33,3.4
2012,18,Mar,01:00:00 AM,USA,NBA ,2011/2012,Utah Jazz,Golden State Warriors,UTA,GSW,99,92,,,1.29,4.05,1.26,4
2012,18,Mar,12:00:00 AM,USA,NBA ,2011/2012,Brooklyn Nets,New Orleans Pelicans,BKN,NOP,94,102,,,1.66,2.37,1.64,2.35
2012,18,Mar,12:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Philadelphia 76ers,CHI,PHI,89,80,,,1.49,2.84,1.47,2.75
2012,17,Mar,11:00:00 PM,USA,NBA ,2011/2012,Charlotte Hornets,Toronto Raptors,CHA,TOR,107,103,,,2.18,1.77,2.1,1.76
2012,17,Mar,11:00:00 PM,USA,NBA ,2011/2012,Indiana Pacers,New York Knicks,IND,NYK,88,102,,,1.55,2.65,1.5,2.7
2012,17,Mar,07:30:00 PM,USA,NBA ,2011/2012,Los Angeles Clippers,Houston Rockets,LAC,HOU,95,91,,,1.29,4.01,1.26,4
2012,17,Mar,02:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Milwaukee Bucks,GSW,MIL,98,120,,,2.2,1.75,2.25,1.68
2012,17,Mar,02:30:00 AM,USA,NBA ,2011/2012,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,97,92,,,1.25,4.42,1.25,4.09
2012,17,Mar,02:00:00 AM,USA,NBA ,2011/2012,Phoenix Suns,Detroit Pistons,PHX,DET,109,101,,,1.51,2.75,1.47,2.75
2012,17,Mar,02:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Boston Celtics,SAC,BOS,120,95,,,2.34,1.68,2.35,1.64
2012,17,Mar,01:30:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,105,114,,,1.63,2.44,1.6,2.45
2012,17,Mar,12:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Portland Trail Blazers,CHI,POR,89,100,,,1.2,5.23,1.2,4.75
2012,17,Mar,12:00:00 AM,USA,NBA ,2011/2012,Memphis Grizzlies,Toronto Raptors,MEM,TOR,110,114,,,1.17,5.98,1.15,5.5
2012,16,Mar,11:30:00 PM,USA,NBA ,2011/2012,Atlanta Hawks,Washington Wizards,ATL,WAS,102,88,,,1.13,6.8,1.12,6.25
2012,16,Mar,11:30:00 PM,USA,NBA ,2011/2012,New York Knicks,Indiana Pacers,NYK,IND,115,100,,,1.57,2.58,1.55,2.6
2012,16,Mar,11:00:00 PM,USA,NBA ,2011/2012,Orlando Magic,Brooklyn Nets,ORL,BKN,86,70,,,1.12,7.38,1.12,6.5
2012,17,Mar,12:00:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Miami Heat,PHI,MIA,78,84,,,2.49,1.61,2.5,1.58
2012,16,Mar,02:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,Phoenix Suns,LAC,PHX,87,91,,,1.32,3.77,1.34,3.35
2012,16,Mar,01:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,90,103,,,2.02,1.88,2,1.83
2012,16,Mar,01:00:00 AM,USA,NBA ,2011/2012,Utah Jazz,Minnesota Timberwolves,UTA,MIN,111,105,,,1.71,2.27,1.64,2.35
2012,16,Mar,12:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,Charlotte Hornets,DAL,CHA,101,96,,,1.05,13,1.05,12.25
2012,16,Mar,01:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Washington Wizards,NOP,WAS,89,99,,,1.7,2.29,1.64,2.35
2012,15,Mar,02:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Boston Celtics,GSW,BOS,103,105,,,2.66,1.54,2.7,1.5
2012,15,Mar,02:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,Atlanta Hawks,LAC,ATL,96,82,,,1.39,3.27,1.35,3.3
2012,15,Mar,02:30:00 AM,USA,NBA ,2011/2012,Phoenix Suns,Utah Jazz,PHX,UTA,120,111,,,1.51,2.75,1.47,2.75
2012,15,Mar,02:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Detroit Pistons,SAC,DET,112,124,,,1.6,2.5,1.57,2.54
2012,15,Mar,01:30:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Miami Heat,CHI,MIA,106,102,,,1.7,2.29,1.68,2.25
2012,15,Mar,12:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Orlando Magic,SAS,ORL,122,111,,,1.38,3.35,1.35,3.3
2012,15,Mar,12:00:00 AM,USA,NBA ,2011/2012,Houston Rockets,Charlotte Hornets,HOU,CHA,107,87,,,1.25,4.5,1.23,4.25
2012,15,Mar,12:00:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,115,105,,,1.53,2.71,1.44,2.85
2012,15,Mar,12:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,101,107,,,2.8,1.5,2.75,1.47
2012,14,Mar,11:30:00 PM,USA,NBA ,2011/2012,Brooklyn Nets,Toronto Raptors,BKN,TOR,98,84,,,1.81,2.11,1.8,2.04
2012,14,Mar,11:30:00 PM,USA,NBA ,2011/2012,New York Knicks,Portland Trail Blazers,NYK,POR,121,79,,,1.46,2.95,1.41,3
2012,14,Mar,11:00:00 PM,USA,NBA ,2011/2012,Indiana Pacers,Philadelphia 76ers,IND,PHI,111,94,,,1.91,2,1.86,1.95
2012,14,Mar,05:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Golden State Warriors,SAC,GSW,89,115,,,1.62,2.45,1.68,2.25
2012,14,Mar,01:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Atlanta Hawks,DEN,ATL,118,117,,,1.48,2.88,1.47,2.75
2012,14,Mar,12:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,Washington Wizards,DAL,WAS,107,98,,,1.08,10.15,1.07,9
2012,14,Mar,12:00:00 AM,USA,NBA ,2011/2012,Memphis Grizzlies,Los Angeles Lakers,MEM,LAL,111,116,,,2,1.9,1.9,1.9
2012,14,Mar,12:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Houston Rockets,OKC,HOU,103,104,,,1.12,7.21,1.13,6
2012,13,Mar,11:00:00 PM,USA,NBA ,2011/2012,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,88,96,,,1.56,2.62,1.55,2.6
2012,13,Mar,11:00:00 PM,USA,NBA ,2011/2012,Indiana Pacers,Portland Trail Blazers,IND,POR,92,75,,,1.63,2.44,1.58,2.5
2012,13,Mar,11:00:00 PM,USA,NBA ,2011/2012,Orlando Magic,Miami Heat,ORL,MIA,104,98,,,2.62,1.56,2.5,1.58
2012,13,Mar,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,Boston Celtics,LAC,BOS,85,94,,,1.46,2.95,1.44,2.85
2012,13,Mar,02:00:00 AM,USA,NBA ,2011/2012,Phoenix Suns,Minnesota Timberwolves,PHX,MIN,124,127,,,1.63,2.44,1.6,2.45
2012,13,Mar,01:00:00 AM,USA,NBA ,2011/2012,Utah Jazz,Detroit Pistons,UTA,DET,105,90,,,1.31,3.81,1.3,3.65
2012,13,Mar,12:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Washington Wizards,SAS,WAS,112,97,,,1.05,13,1.04,12.5
2012,13,Mar,12:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,New York Knicks,CHI,NYK,104,99,,,1.23,4.8,1.22,4.5
2012,13,Mar,12:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Charlotte Hornets,NOP,CHA,71,73,,,1.37,3.39,1.35,3.3
2012,12,Mar,11:30:00 PM,USA,NBA ,2011/2012,Brooklyn Nets,Milwaukee Bucks,BKN,MIL,99,105,,,2.2,1.75,2.1,1.76
2012,12,Mar,01:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,Golden State Warriors,LAC,GSW,93,97,,,1.33,3.64,1.32,3.45
2012,12,Mar,01:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Atlanta Hawks,SAC,ATL,99,106,,,1.95,1.95,1.86,1.95
2012,12,Mar,12:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Memphis Grizzlies,DEN,MEM,91,94,,,1.41,3.18,1.4,3.1
2012,11,Mar,10:00:00 PM,USA,NBA ,2011/2012,Cleveland Cavaliers,Houston Rockets,CLE,HOU,118,107,,,1.65,2.4,1.64,2.35
2012,11,Mar,10:00:00 PM,USA,NBA ,2011/2012,Orlando Magic,Indiana Pacers,ORL,IND,107,94,,,1.49,2.84,1.47,2.75
2012,11,Mar,10:00:00 PM,USA,NBA ,2011/2012,Toronto Raptors,Milwaukee Bucks,TOR,MIL,99,105,,,2,1.9,1.95,1.86
2012,11,Mar,07:30:00 PM,USA,NBA ,2011/2012,Los Angeles Lakers,Boston Celtics,LAL,BOS,97,94,,,1.48,2.88,1.44,2.85
2012,11,Mar,04:00:00 PM,USA,NBA ,2011/2012,New York Knicks,Philadelphia 76ers,NYK,PHI,94,106,,,1.7,2.29,1.68,2.25
2012,11,Mar,03:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Dallas Mavericks,GSW,DAL,111,87,,,1.63,2.44,1.62,2.4
2012,11,Mar,05:00:00 AM,USA,NBA ,2011/2012,Phoenix Suns,Memphis Grizzlies,PHX,MEM,98,91,,,2.13,1.8,2.1,1.76
2012,11,Mar,01:00:00 AM,USA,NBA ,2011/2012,Brooklyn Nets,Houston Rockets,BKN,HOU,106,112,,,3.12,1.42,3.5,1.32
2012,11,Mar,01:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Utah Jazz,CHI,UTA,111,97,,,1.13,6.9,1.12,6.25
2012,11,Mar,01:00:00 AM,USA,NBA ,2011/2012,Minnesota Timberwolves,New Orleans Pelicans,MIN,NOP,89,95,,,1.22,4.93,1.26,4
2012,11,Mar,01:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Charlotte Hornets,OKC,CHA,122,95,,,1.02,21,1.02,16.5
2012,11,Mar,12:30:00 AM,USA,NBA ,2011/2012,Detroit Pistons,Toronto Raptors,DET,TOR,105,86,,,1.65,2.4,1.62,2.4
2012,11,Mar,12:30:00 AM,USA,NBA ,2011/2012,Miami Heat,Indiana Pacers,MIA,IND,93,91,,,1.19,5.39,1.19,5
2012,11,Mar,12:00:00 AM,USA,NBA ,2011/2012,Washington Wizards,Portland Trail Blazers,WAS,POR,99,110,,,2.8,1.5,3,1.41
2012,10,Mar,03:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Dallas Mavericks,SAC,DAL,110,97,,,2.12,1.81,2.1,1.76
2012,10,Mar,02:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,New Orleans Pelicans,DEN,NOP,110,97,,,1.14,6.52,1.13,6
2012,10,Mar,01:30:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,New York Knicks,MIL,NYK,119,114,,,2.2,1.75,2.1,1.76
2012,10,Mar,01:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Los Angeles Clippers,SAS,LAC,108,120,,,1.5,2.8,1.45,2.8
2012,10,Mar,01:00:00 AM,USA,NBA ,2011/2012,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,102,105,,,2,1.91,2,1.83
2012,10,Mar,01:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Cleveland Cavaliers,OKC,CLE,90,96,,,1.08,10.25,1.07,9
2012,10,Mar,12:30:00 AM,USA,NBA ,2011/2012,Boston Celtics,Portland Trail Blazers,BOS,POR,104,86,,,1.63,2.44,1.64,2.35
2012,10,Mar,12:30:00 AM,USA,NBA ,2011/2012,Detroit Pistons,Atlanta Hawks,DET,ATL,86,85,,,2.04,1.87,2.04,1.8
2012,10,Mar,12:00:00 AM,USA,NBA ,2011/2012,Charlotte Hornets,Brooklyn Nets,CHA,BKN,74,83,,,2.02,1.88,2.04,1.8
2012,10,Mar,12:00:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Utah Jazz,PHI,UTA,104,91,,,1.39,3.27,1.35,3.3
2012,9,Mar,03:30:00 AM,USA,NBA ,2011/2012,Phoenix Suns,Dallas Mavericks,PHX,DAL,96,94,,,2.44,1.63,2.45,1.6
2012,9,Mar,01:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Orlando Magic,CHI,ORL,94,99,,,1.41,3.18,1.38,3.15
2012,8,Mar,03:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Memphis Grizzlies,GSW,MEM,92,110,,,1.93,1.97,1.86,1.95
2012,8,Mar,03:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,New Orleans Pelicans,SAC,NOP,99,98,,,1.5,2.8,1.45,2.8
2012,8,Mar,02:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Cleveland Cavaliers,DEN,CLE,99,100,,,1.17,5.98,1.14,5.75
2012,8,Mar,01:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,New York Knicks,SAS,NYK,118,105,,,1.34,3.6,1.31,3.6
2012,8,Mar,01:00:00 AM,USA,NBA ,2011/2012,Brooklyn Nets,Los Angeles Clippers,BKN,LAC,101,100,,,3.85,1.31,3.75,1.28
2012,8,Mar,01:00:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Chicago Bulls,MIL,CHI,104,106,,,3.89,1.3,3.75,1.28
2012,8,Mar,01:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Phoenix Suns,OKC,PHX,115,104,,,1.19,5.42,1.18,5.25
2012,8,Mar,01:00:00 AM,USA,NBA ,2011/2012,Minnesota Timberwolves,Portland Trail Blazers,MIN,POR,106,94,,,1.92,1.99,1.86,1.95
2012,8,Mar,12:30:00 AM,USA,NBA ,2011/2012,Miami Heat,Atlanta Hawks,MIA,ATL,89,86,,,1.12,7.71,1.1,7.5
2012,8,Mar,12:00:00 AM,USA,NBA ,2011/2012,Charlotte Hornets,Utah Jazz,CHA,UTA,93,99,,,3.81,1.31,3.7,1.29
2012,8,Mar,12:00:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Boston Celtics,PHI,BOS,103,71,,,1.47,2.93,1.41,3
2012,8,Mar,12:00:00 AM,USA,NBA ,2011/2012,Toronto Raptors,Houston Rockets,TOR,HOU,116,98,,,2.15,1.79,2.1,1.76
2012,8,Mar,12:00:00 AM,USA,NBA ,2011/2012,Washington Wizards,Los Angeles Lakers,WAS,LAL,106,101,,,3.85,1.31,3.6,1.31
2012,7,Mar,01:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,New York Knicks,DAL,NYK,95,85,,,1.77,2.18,1.76,2.1
2012,7,Mar,12:30:00 AM,USA,NBA ,2011/2012,Boston Celtics,Houston Rockets,BOS,HOU,97,92,,,1.54,2.66,1.54,2.65
2012,7,Mar,12:30:00 AM,USA,NBA ,2011/2012,Detroit Pistons,Los Angeles Lakers,DET,LAL,88,85,,,2.93,1.47,2.9,1.43
2012,7,Mar,12:30:00 AM,USA,NBA ,2011/2012,Miami Heat,Brooklyn Nets,MIA,BKN,108,78,,,1.08,10.25,1.12,6.5
2012,7,Mar,12:00:00 AM,USA,NBA ,2011/2012,Charlotte Hornets,Orlando Magic,CHA,ORL,100,84,,,5.12,1.21,4.75,1.2
2012,7,Mar,12:00:00 AM,USA,NBA ,2011/2012,Indiana Pacers,Atlanta Hawks,IND,ATL,96,101,,,1.35,3.52,1.32,3.5
2012,6,Mar,03:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,New Orleans Pelicans,POR,NOP,86,74,,,1.15,6.16,1.14,5.75
2012,6,Mar,02:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Sacramento Kings,DEN,SAC,119,116,,,1.21,5.04,1.18,5.25
2012,6,Mar,01:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Indiana Pacers,CHI,IND,92,72,,,1.33,3.64,1.32,3.5
2012,6,Mar,01:00:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,97,93,,,2.13,1.8,2.1,1.76
2012,6,Mar,01:00:00 AM,USA,NBA ,2011/2012,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,95,94,,,1.69,2.29,1.68,2.25
2012,6,Mar,01:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,95,91,,,1.37,3.39,1.36,3.25
2012,6,Mar,12:00:00 AM,USA,NBA ,2011/2012,Cleveland Cavaliers,Utah Jazz,CLE,UTA,100,109,,,2.11,1.81,2.1,1.76
2012,6,Mar,12:00:00 AM,USA,NBA ,2011/2012,Toronto Raptors,Orlando Magic,TOR,ORL,88,92,,,3.27,1.39,3.2,1.37
2012,6,Mar,12:00:00 AM,USA,NBA ,2011/2012,Washington Wizards,Golden State Warriors,WAS,GSW,100,120,,,2.02,1.88,1.95,1.86
2012,5,Mar,02:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Denver Nuggets,SAS,DEN,94,99,,,1.39,3.27,1.37,3.2
2012,5,Mar,01:00:00 AM,USA,NBA ,2011/2012,Phoenix Suns,Sacramento Kings,PHX,SAC,96,88,,,1.47,2.93,1.42,2.95
2012,5,Mar,12:00:00 AM,USA,NBA ,2011/2012,Houston Rockets,Los Angeles Clippers,HOU,LAC,103,105,,,1.8,2.13,1.76,2.1
2012,5,Mar,12:00:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Chicago Bulls,PHI,CHI,91,96,,,2.59,1.56,2.54,1.57
2012,4,Mar,11:00:00 PM,USA,NBA ,2011/2012,Charlotte Hornets,Brooklyn Nets,CHA,BKN,101,104,,,2.15,1.79,2.35,1.64
2012,4,Mar,11:00:00 PM,USA,NBA ,2011/2012,Toronto Raptors,Golden State Warriors,TOR,GSW,83,75,,,1.92,1.99,1.83,2
2012,4,Mar,08:30:00 PM,USA,NBA ,2011/2012,Los Angeles Lakers,Miami Heat,LAL,MIA,93,83,,,2.13,1.8,2.45,1.6
2012,4,Mar,06:00:00 PM,USA,NBA ,2011/2012,Boston Celtics,New York Knicks,BOS,NYK,115,111,,,1.69,2.31,1.76,2.1
2012,4,Mar,03:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,110,122,,,1.47,2.9,1.43,2.9
2012,4,Mar,01:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,Utah Jazz,DAL,UTA,102,96,,,1.3,3.89,1.28,3.75
2012,4,Mar,01:00:00 AM,USA,NBA ,2011/2012,Memphis Grizzlies,Detroit Pistons,MEM,DET,100,83,,,1.29,4.05,1.27,3.8
2012,4,Mar,01:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Indiana Pacers,NOP,IND,84,102,,,2.97,1.45,2.95,1.42
2012,4,Mar,12:00:00 AM,USA,NBA ,2011/2012,Atlanta Hawks,Oklahoma City Thunder,ATL,OKC,97,90,,,2.9,1.47,2.85,1.44
2012,4,Mar,12:00:00 AM,USA,NBA ,2011/2012,Orlando Magic,Milwaukee Bucks,ORL,MIL,114,98,,,1.21,5.12,1.19,5
