,id,location,scoreAway,scoreHome,scoreQuarters,season,statsAway.Ast,statsAway.Blk,statsAway.BlkAgainst,statsAway.DefReb,statsAway.Ejections,statsAway.Fg2PtAtt,statsAway.Fg2PtMade,statsAway.Fg2PtPct,statsAway.Fg3PtAtt,statsAway.Fg3PtMade,statsAway.Fg3PtPct,statsAway.FgAtt,statsAway.FgMade,statsAway.FgPct,statsAway.FoulFlag1,statsAway.FoulFlag1Drawn,statsAway.FoulFlag2,statsAway.FoulFlag2Drawn,statsAway.FoulPers,statsAway.FoulPersDrawn,statsAway.FoulTech,statsAway.FoulTechDrawn,statsAway.Fouls,statsAway.FoulsDrawn,statsAway.FtAtt,statsAway.FtMade,statsAway.FtPct,statsAway.Losses,statsAway.OffReb,statsAway.PlusMinus,statsAway.Pts,statsAway.PtsAgainst,statsAway.Reb,statsAway.Stl,statsAway.Tov,statsAway.WinPct,statsAway.Wins,statsHome.Ast,statsHome.Blk,statsHome.BlkAgainst,statsHome.DefReb,statsHome.Ejections,statsHome.Fg2PtAtt,statsHome.Fg2PtMade,statsHome.Fg2PtPct,statsHome.Fg3PtAtt,statsHome.Fg3PtMade,statsHome.Fg3PtPct,statsHome.FgAtt,statsHome.FgMade,statsHome.FgPct,statsHome.FoulFlag1,statsHome.FoulFlag1Drawn,statsHome.FoulFlag2,statsHome.FoulFlag2Drawn,statsHome.FoulPers,statsHome.FoulPersDrawn,statsHome.FoulTech,statsHome.FoulTechDrawn,statsHome.Fouls,statsHome.FoulsDrawn,statsHome.FtAtt,statsHome.FtMade,statsHome.FtPct,statsHome.Losses,statsHome.OffReb,statsHome.PlusMinus,statsHome.Pts,statsHome.PtsAgainst,statsHome.Reb,statsHome.Stl,statsHome.Tov,statsHome.WinPct,statsHome.Wins,teamAwayCode,teamHomeCode,time,time2,day,day2,MatchbookHomeOdd,MatchbookAwayOdd,PinnacleHomeOdd,PinnacleAwayOdd,Bet365HomeOdd,Bet365AwayOdd,gamesPlayedHome,gamesPlayedAway,totalGamesHome,totalWinsHome,homeGamesHome,homeWinsHome,awayGamesHome,awayWinsHome,percentageTotalWinHome,percentageHomeWinHome,percentageAwayWinHome,totalGamesAway,totalWinsAway,homeGamesAway,homeWinsAway,awayGamesAway,awayWinsAway,percentageTotalWinAway,percentageHomeWinAway,percentageAwayWinAway,lastGame1WinHome,lastGame1AtHomeHome,lastGame2WinHome,lastGame2AtHomeHome,lastGame3WinHome,lastGame3AtHomeHome,lastGame4WinHome,lastGame4AtHomeHome,lastGame5WinHome,lastGame5AtHomeHome,lastGame1WinAway,lastGame1AtHomeAway,lastGame2WinAway,lastGame2AtHomeAway,lastGame3WinAway,lastGame3AtHomeAway,lastGame4WinAway,lastGame4AtHomeAway,lastGame5WinAway,lastGame5AtHomeAway,statsHome.seasonTotalPossessions,statsHome.last5TotalPossessions,statsHome.seasonTotalPoints,statsHome.last5TotalPoints,statsHome.seasonOffensiveRating,statsHome.last5OffensiveRating,statsHome.seasonDefensiveRating,statsHome.last5DefensiveRating,statsAway.seasonTotalPossessions,statsAway.last5TotalPossessions,statsAway.seasonTotalPoints,statsAway.last5TotalPoints,statsAway.seasonOffensiveRating,statsAway.last5OffensiveRating,statsAway.seasonDefensiveRating,statsAway.last5DefensiveRating,homeWin
20,42090,Wells Fargo Center,102,92,"[{'number': 1, 'scoreHome': 21, 'scoreAway': 24}, {'number': 2, 'scoreHome': 29, 'scoreAway': 22}, {'number': 3, 'scoreHome': 22, 'scoreAway': 23}, {'number': 4, 'scoreHome': 20, 'scoreAway': 33}]",2017,16,5,4,41,0,55,25,45.4,29,10,34.5,84,35,41.7,0,0,0,0,24,30,24,0,24,30,32,22,68.8,0,23,10,102,92,64,4,19,1.000,1,20,4,5,36,0,60,25,41.7,32,10,31.2,92,35,38.0,0,0,0,0,30,24,30,0,31,24,16,12,75.0,1,20,-10,92,102,56,7,16,0.000,0,BOS,PHI,2017-10-20 19:00:00,2017-10-21 19:00:00,20171020,20171021,1.85,2.05,1.87,2.04,1.83,2.0,31,34,29,17,16,12,13,5,0.586,0.75,0.385,32,18,18,9,14,9,0.562,0.5,0.643,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,2703.6,481.2,3127,541,115.66,112.43,109.74,114.51,2922.8,440.6,3263,519,111.64,117.79,111.67,112.12,False
21,42091,Barclays Center,121,126,"[{'number': 1, 'scoreHome': 29, 'scoreAway': 27}, {'number': 2, 'scoreHome': 29, 'scoreAway': 28}, {'number': 3, 'scoreHome': 31, 'scoreAway': 36}, {'number': 4, 'scoreHome': 37, 'scoreAway': 30}]",2017,30,3,6,33,0,56,27,48.2,33,18,54.6,89,45,50.6,0,0,0,0,27,17,27,0,27,17,15,13,86.7,1,12,-5,121,126,45,9,23,0.000,0,22,6,3,34,0,65,37,56.9,27,9,33.3,92,46,50.0,0,0,0,0,17,27,17,0,17,27,35,25,71.4,0,22,5,126,121,57,13,18,1.000,1,ORL,BRO,2017-10-20 19:30:00,2017-10-21 19:30:00,20171020,20171021,,,,,,,33,32,32,8,17,5,15,3,0.25,0.294,0.2,29,8,15,6,14,2,0.276,0.4,0.143,False,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False,2982.4,448.6,3436,531,115.21,118.37,114.3,113.91,2683.6,462.4,3169,518,118.09,112.02,114.77,118.73,True
22,42092,Target Center,97,100,"[{'number': 1, 'scoreHome': 19, 'scoreAway': 16}, {'number': 2, 'scoreHome': 27, 'scoreAway': 26}, {'number': 3, 'scoreHome': 24, 'scoreAway': 23}, {'number': 4, 'scoreHome': 30, 'scoreAway': 32}]",2017,23,8,2,33,0,55,28,50.9,22,9,40.9,77,37,48.0,0,0,0,0,21,17,21,0,22,17,17,14,82.4,1,9,-3,97,100,42,10,19,0.000,0,17,2,8,34,0,59,29,49.2,22,7,31.8,81,36,44.4,0,0,0,0,17,21,17,0,19,21,26,21,80.8,0,16,3,100,97,51,11,15,1.000,1,UTA,MIN,2017-10-20 20:00:00,2017-10-21 20:00:00,20171020,20171021,1.57,2.61,1.55,2.63,1.54,2.65,34,33,32,18,15,14,17,4,0.562,0.933,0.235,32,18,15,9,17,9,0.562,0.6,0.529,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,2918.6,472.8,3616,596,123.9,126.06,116.01,119.71,2921.8,436.8,3289,509,112.57,116.53,111.44,107.37,True
23,42093,American Airlines Center,93,88,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 19}, {'number': 2, 'scoreHome': 23, 'scoreAway': 27}, {'number': 3, 'scoreHome': 14, 'scoreAway': 25}, {'number': 4, 'scoreHome': 28, 'scoreAway': 22}]",2017,20,3,7,40,0,64,27,42.2,23,10,43.5,87,37,42.5,0,0,0,0,18,13,18,0,18,13,13,9,69.2,0,22,5,93,88,63,8,14,1.000,1,19,7,3,31,0,42,20,47.6,33,11,33.3,75,31,41.3,0,0,0,0,13,18,13,0,15,18,21,15,71.4,1,9,-5,88,93,41,8,12,0.000,0,SAC,DAL,2017-10-20 20:30:00,2017-10-21 20:30:00,20171020,20171021,1.51,2.83,1.5,2.81,1.47,2.75,33,32,32,11,15,6,17,5,0.344,0.4,0.294,31,9,16,3,15,6,0.29,0.188,0.4,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,2913.4,444.6,3437,539,117.97,121.23,114.3,108.86,2810.0,451.6,3241,500,115.34,110.72,116.65,119.13,False
24,42094,Smoothie King Center,128,120,"[{'number': 1, 'scoreHome': 39, 'scoreAway': 26}, {'number': 2, 'scoreHome': 25, 'scoreAway': 35}, {'number': 3, 'scoreHome': 26, 'scoreAway': 37}, {'number': 4, 'scoreHome': 30, 'scoreAway': 30}]",2017,31,8,2,40,0,51,29,56.9,40,18,45.0,91,47,51.6,0,0,0,0,23,19,23,0,24,19,20,16,80.0,0,12,8,128,120,52,5,18,1.000,1,28,2,8,36,0,62,29,46.8,36,16,44.4,98,45,45.9,0,0,0,0,19,23,19,1,20,23,22,14,63.6,1,20,-8,120,128,57,8,16,0.000,0,GSW,NOP,2017-10-20 21:30:00,2017-10-21 21:30:00,20171020,20171021,4.6,1.24,3.41,1.37,4.25,1.23,32,33,30,17,13,8,17,9,0.567,0.615,0.529,29,20,17,12,12,8,0.69,0.706,0.667,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,2926.2,518.0,3334,581,113.94,112.16,114.14,111.78,2764.8,463.2,3309,587,119.68,126.73,115.45,102.98,False
25,42095,Talking Stick Resort Arena,132,130,"[{'number': 1, 'scoreHome': 36, 'scoreAway': 40}, {'number': 2, 'scoreHome': 37, 'scoreAway': 30}, {'number': 3, 'scoreHome': 26, 'scoreAway': 36}, {'number': 4, 'scoreHome': 31, 'scoreAway': 26}]",2017,22,3,9,40,0,68,36,52.9,26,12,46.2,94,48,51.1,0,0,0,0,31,25,31,1,32,25,33,24,72.7,0,11,2,132,130,51,8,19,1.000,1,17,9,3,43,0,63,31,49.2,29,14,48.3,92,45,48.9,0,0,0,0,25,31,25,0,29,31,38,26,68.4,1,17,-2,130,132,62,8,20,0.000,0,LAL,PHX,2017-10-20 22:00:00,2017-10-21 22:00:00,20171020,20171021,1.68,2.36,1.68,2.34,1.66,2.3,33,32,31,7,17,5,14,2,0.226,0.294,0.143,30,15,15,9,15,6,0.5,0.6,0.4,False,True,True,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,2864.0,470.2,3312,577,115.64,122.71,116.13,112.29,2845.2,474.2,3335,542,117.21,114.3,112.47,109.03,False
26,42096,Air Canada Center,94,128,"[{'number': 1, 'scoreHome': 36, 'scoreAway': 19}, {'number': 2, 'scoreHome': 26, 'scoreAway': 30}, {'number': 3, 'scoreHome': 40, 'scoreAway': 22}, {'number': 4, 'scoreHome': 26, 'scoreAway': 23}]",2017,18,4,10,38,0,58,24,41.4,24,8,33.3,82,32,39.0,0,0,0,0,26,29,26,0,26,29,36,22,61.1,1,20,-34,94,128,58,5,20,0.000,0,23,10,4,44,0,45,29,64.4,44,13,29.6,89,42,47.2,0,0,0,0,29,26,29,0,29,26,37,31,83.8,0,15,34,128,94,59,5,13,1.000,1,PHI,TOR,2017-10-21 19:30:00,2017-10-22 19:30:00,20171021,20171022,1.24,4.75,1.23,4.69,1.22,4.5,32,32,32,23,19,15,13,8,0.719,0.789,0.615,28,16,14,11,14,5,0.571,0.786,0.357,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True,False,3004.6,469.4,3540,562,117.82,119.73,113.59,121.43,2600.4,473.4,3011,541,115.79,114.28,109.91,111.11,True
27,42097,American Airlines Arena,108,112,"[{'number': 1, 'scoreHome': 26, 'scoreAway': 31}, {'number': 2, 'scoreHome': 37, 'scoreAway': 19}, {'number': 3, 'scoreHome': 28, 'scoreAway': 26}, {'number': 4, 'scoreHome': 21, 'scoreAway': 32}]",2017,17,4,11,35,0,77,36,46.8,19,7,36.8,96,43,44.8,0,0,0,0,18,19,18,0,19,19,21,15,71.4,1,17,-4,108,112,54,9,11,0.000,0,24,11,4,39,0,53,31,58.5,34,14,41.2,87,45,51.7,0,0,0,0,19,18,19,0,20,18,14,8,57.1,0,12,4,112,108,53,6,14,1.000,1,IND,MIA,2017-10-21 20:00:00,2017-10-22 20:00:00,20171021,20171022,1.24,4.7,1.23,4.69,1.2,4.75,32,33,30,15,13,8,17,7,0.5,0.615,0.412,33,19,19,12,14,7,0.576,0.632,0.5,True,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,2714.8,474.4,3075,547,113.27,115.3,111.83,110.24,2992.8,455.0,3526,518,117.82,113.85,114.74,116.92,True
28,42098,FedEx Forum,101,111,"[{'number': 1, 'scoreHome': 31, 'scoreAway': 26}, {'number': 2, 'scoreHome': 25, 'scoreAway': 25}, {'number': 3, 'scoreHome': 32, 'scoreAway': 20}, {'number': 4, 'scoreHome': 23, 'scoreAway': 30}]",2017,20,7,4,36,0,46,21,45.6,38,12,31.6,84,33,39.3,0,0,0,0,28,25,28,0,31,25,27,23,85.2,1,18,-10,101,111,55,10,17,0.000,0,20,4,7,37,0,50,26,52.0,27,10,37.0,77,36,46.8,0,0,0,0,25,28,25,1,25,28,37,29,78.4,0,12,10,111,101,49,8,14,1.000,1,GSW,MEM,2017-10-21 20:00:00,2017-10-22 20:00:00,20171021,20171022,4.4,1.26,4.34,1.26,3.75,1.28,32,34,29,11,15,9,14,2,0.379,0.6,0.143,30,21,17,12,13,9,0.7,0.706,0.692,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,2591.0,440.2,3022,486,116.63,110.4,113.12,113.58,2867.6,469.6,3429,578,119.58,123.08,115.78,111.16,True
29,42099,Quicken Loans Arena,114,93,"[{'number': 1, 'scoreHome': 18, 'scoreAway': 36}, {'number': 2, 'scoreHome': 27, 'scoreAway': 20}, {'number': 3, 'scoreHome': 20, 'scoreAway': 32}, {'number': 4, 'scoreHome': 28, 'scoreAway': 26}]",2017,28,6,7,40,0,55,23,41.8,35,17,48.6,90,40,44.4,0,0,0,0,28,14,28,0,28,14,20,17,85.0,0,18,21,114,93,58,7,12,1.000,1,15,7,6,35,0,61,26,42.6,25,7,28.0,86,33,38.4,0,0,0,0,14,28,14,0,14,28,27,20,74.1,1,20,-21,93,114,55,4,16,0.000,0,ORL,CLE,2017-10-21 20:00:00,2017-10-22 20:00:00,20171021,20171022,1.13,7.4,1.13,7.24,1.11,6.75,33,33,31,17,14,10,17,7,0.548,0.714,0.412,30,8,15,6,15,2,0.267,0.4,0.133,False,False,True,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,2909.4,462.8,3426,552,117.76,119.27,116.35,126.19,2785.6,471.2,3295,531,118.29,112.69,114.91,116.72,False
30,42100,Toyota Center,91,107,"[{'number': 1, 'scoreHome': 33, 'scoreAway': 20}, {'number': 2, 'scoreHome': 29, 'scoreAway': 19}, {'number': 3, 'scoreHome': 30, 'scoreAway': 19}, {'number': 4, 'scoreHome': 15, 'scoreAway': 33}]",2017,19,0,4,37,0,53,18,34.0,31,13,41.9,84,31,36.9,0,0,0,0,19,24,19,0,20,24,21,16,76.2,1,10,-16,91,107,47,6,14,0.000,0,17,4,0,47,0,35,28,80.0,47,11,23.4,82,39,47.6,0,0,0,0,24,19,24,0,26,19,22,18,81.8,0,9,16,107,91,58,12,13,1.000,1,DAL,HOU,2017-10-21 20:00:00,2017-10-22 20:00:00,20171021,20171022,1.12,7.4,1.11,7.84,1.1,7.5,33,34,31,23,13,11,18,12,0.742,0.846,0.667,33,10,16,5,17,5,0.303,0.312,0.294,False,True,False,False,True,False,True,True,True,True,False,False,True,True,False,False,True,False,True,True,2865.4,445.6,3385,548,118.13,122.98,117.96,120.06,2997.0,437.8,3495,500,116.62,114.21,113.98,109.64,True
31,42101,Madison Square Garden,111,107,"[{'number': 1, 'scoreHome': 28, 'scoreAway': 19}, {'number': 2, 'scoreHome': 36, 'scoreAway': 32}, {'number': 3, 'scoreHome': 16, 'scoreAway': 28}, {'number': 4, 'scoreHome': 27, 'scoreAway': 32}]",2017,21,2,2,29,0,61,35,57.4,30,9,30.0,91,44,48.4,0,0,0,0,25,21,25,0,25,21,15,14,93.3,0,17,4,111,107,47,5,12,1.000,1,20,2,2,30,0,51,29,56.9,30,8,26.7,81,37,45.7,0,0,0,0,21,25,21,0,22,25,31,25,80.6,1,21,-4,107,111,51,6,12,0.000,0,DET,NYK,2017-10-21 20:00:00,2017-10-22 20:00:00,20171021,20171022,2.16,1.79,2.15,1.79,2.05,1.8,33,33,32,8,9,2,23,6,0.25,0.222,0.261,32,14,20,12,12,2,0.438,0.6,0.167,True,True,True,False,False,True,False,False,False,True,True,True,False,True,True,False,True,False,True,True,2996.8,477.2,3464,549,115.59,115.05,110.72,113.79,2940.6,451.4,3400,541,115.62,119.85,112.05,114.98,False
32,42102,KeyBank Center,87,77,"[{'number': 1, 'scoreHome': 21, 'scoreAway': 19}, {'number': 2, 'scoreHome': 17, 'scoreAway': 22}, {'number': 3, 'scoreHome': 17, 'scoreAway': 24}, {'number': 4, 'scoreHome': 22, 'scoreAway': 22}]",2017,25,3,5,42,0,81,37,45.7,12,1,8.3,93,38,40.9,0,0,0,0,14,15,14,0,14,15,16,10,62.5,0,21,10,87,77,63,8,11,1.000,1,18,5,3,40,0,54,23,42.6,28,8,28.6,82,31,37.8,0,0,0,0,15,14,15,0,15,14,9,7,77.8,1,11,-10,77,87,51,3,19,0.000,0,SAS,CHI,2017-10-21 20:00:00,2017-10-22 20:00:00,20171021,20171022,5.2,1.21,5.16,1.2,5.0,1.19,32,33,31,11,16,7,15,4,0.355,0.438,0.267,33,17,14,10,19,7,0.515,0.714,0.368,True,True,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,2966.4,470.4,3468,552,116.91,117.35,113.88,114.16,2988.0,458.4,3381,544,113.15,118.67,110.74,110.82,False
33,42103,BMO Bradley Harris Center,110,113,"[{'number': 1, 'scoreHome': 24, 'scoreAway': 26}, {'number': 2, 'scoreHome': 36, 'scoreAway': 29}, {'number': 3, 'scoreHome': 24, 'scoreAway': 25}, {'number': 4, 'scoreHome': 29, 'scoreAway': 30}]",2017,18,6,7,32,0,53,23,43.4,27,11,40.7,80,34,42.5,0,0,0,0,22,23,22,0,23,23,35,31,88.6,1,22,-3,110,113,54,10,16,0.000,0,22,7,6,28,0,62,35,56.4,18,7,38.9,80,42,52.5,0,0,0,0,23,22,23,0,24,22,30,22,73.3,0,13,3,113,110,41,9,14,1.000,1,POR,MIL,2017-10-21 20:30:00,2017-10-22 20:30:00,20171021,20171022,1.69,2.35,1.68,2.33,1.62,2.4,33,33,30,17,15,9,15,8,0.567,0.6,0.533,32,20,13,10,19,10,0.625,0.769,0.526,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True,2719.8,467.0,3153,545,115.93,116.7,114.97,121.63,2950.4,464.8,3418,506,115.85,108.86,115.07,112.95,True
34,42104,Pepsi Center,79,96,"[{'number': 1, 'scoreHome': 17, 'scoreAway': 18}, {'number': 2, 'scoreHome': 25, 'scoreAway': 16}, {'number': 3, 'scoreHome': 24, 'scoreAway': 18}, {'number': 4, 'scoreHome': 30, 'scoreAway': 27}]",2017,15,3,2,31,0,62,23,37.1,23,8,34.8,85,31,36.5,0,0,0,0,21,19,21,0,22,19,13,9,69.2,1,14,-17,79,96,47,6,13,0.000,0,25,2,3,42,0,55,27,49.1,30,10,33.3,85,37,43.5,0,0,0,0,19,21,19,0,20,21,20,12,60.0,0,24,17,96,79,67,7,16,1.000,1,SAC,DEN,2017-10-21 21:00:00,2017-10-22 21:00:00,20171021,20171022,1.19,5.6,1.19,5.5,1.16,5.5,32,33,30,17,18,13,12,4,0.567,0.722,0.333,33,10,17,3,16,7,0.303,0.176,0.438,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,2775.2,456.0,3290,534,118.55,117.11,113.76,122.37,2991.4,449.4,3429,482,114.63,107.25,116.2,115.93,True
35,42105,Vivint Smart Home Arena,87,96,"[{'number': 1, 'scoreHome': 21, 'scoreAway': 14}, {'number': 2, 'scoreHome': 23, 'scoreAway': 20}, {'number': 3, 'scoreHome': 29, 'scoreAway': 23}, {'number': 4, 'scoreHome': 23, 'scoreAway': 30}]",2017,15,4,4,32,0,45,21,46.7,33,11,33.3,78,32,41.0,0,0,0,0,16,21,16,0,20,21,19,12,63.2,1,18,-9,87,96,50,14,17,0.000,0,22,4,4,35,0,48,29,60.4,29,9,31.0,77,38,49.4,0,0,0,0,21,16,21,0,21,16,14,11,78.6,0,10,9,96,87,45,11,18,1.000,1,OKL,UTA,2017-10-21 21:00:00,2017-10-22 21:00:00,20171021,20171022,,,,,,,34,33,34,19,15,9,19,10,0.559,0.6,0.526,33,21,18,12,15,9,0.636,0.667,0.6,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,3104.8,445.4,3486,498,112.28,111.81,111.02,104.63,2990.6,432.4,3580,523,119.71,120.95,117.7,115.63,True
36,42106,Staples Center,88,130,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 18}, {'number': 2, 'scoreHome': 35, 'scoreAway': 26}, {'number': 3, 'scoreHome': 32, 'scoreAway': 20}, {'number': 4, 'scoreHome': 40, 'scoreAway': 24}]",2017,19,3,2,33,0,47,21,44.7,24,6,25.0,71,27,38.0,0,0,0,0,27,32,27,0,28,32,38,28,73.7,1,12,-42,88,130,45,8,19,0.000,0,26,2,3,42,0,62,36,58.1,26,12,46.2,88,48,54.6,0,0,0,0,32,27,32,0,32,27,30,22,73.3,0,15,42,130,88,57,12,12,1.000,1,PHX,LAC,2017-10-21 22:30:00,2017-10-22 22:30:00,20171021,20171022,1.1,8.8,1.1,8.67,1.11,6.75,31,34,29,20,15,10,14,10,0.69,0.667,0.714,32,9,17,5,15,4,0.281,0.294,0.267,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,True,True,2776.2,482.4,3200,584,115.27,121.06,116.38,124.38,2961.0,476.8,3387,541,114.39,113.46,116.11,114.72,True
37,42107,Barclays Center,104,116,"[{'number': 1, 'scoreHome': 19, 'scoreAway': 25}, {'number': 2, 'scoreHome': 37, 'scoreAway': 28}, {'number': 3, 'scoreHome': 35, 'scoreAway': 24}, {'number': 4, 'scoreHome': 25, 'scoreAway': 27}]",2017,21,2,8,35,0,67,25,37.3,27,7,25.9,94,32,34.0,0,0,0,0,25,27,25,0,25,27,36,33,91.7,1,23,-12,104,116,58,6,16,0.000,0,27,8,2,42,0,59,30,50.8,28,11,39.3,87,41,47.1,0,0,0,0,27,25,27,0,28,25,34,23,67.6,0,22,12,116,104,64,12,18,1.000,1,ATL,BRO,2017-10-22 15:30:00,2017-10-23 15:30:00,20171022,20171023,,,,,,,34,34,33,9,18,6,15,3,0.273,0.333,0.2,35,13,18,10,17,3,0.371,0.556,0.176,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,3084.4,459.6,3562,556,115.48,120.97,114.45,112.71,3239.6,467.8,3736,551,115.32,117.79,112.7,106.67,True
38,42108,Chesapeake Energy Arena,115,113,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 28}, {'number': 2, 'scoreHome': 31, 'scoreAway': 33}, {'number': 3, 'scoreHome': 21, 'scoreAway': 27}, {'number': 4, 'scoreHome': 38, 'scoreAway': 27}]",2017,25,1,6,39,0,61,33,54.1,25,10,40.0,86,43,50.0,0,0,0,0,17,22,17,0,17,22,23,19,82.6,0,19,2,115,113,58,5,17,1.000,1,26,6,1,28,0,65,35,53.8,31,11,35.5,96,46,47.9,0,0,0,0,22,17,22,0,22,17,16,10,62.5,1,16,-2,113,115,45,9,11,0.000,0,MIN,OKL,2017-10-22 19:00:00,2017-10-23 19:00:00,20171022,20171023,,,,,,,34,35,33,21,17,11,16,10,0.636,0.647,0.625,36,20,18,15,18,5,0.556,0.833,0.278,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,3017.6,467.6,3602,568,119.37,121.47,117.48,107.36,3285.6,455.0,4029,523,122.63,114.95,116.84,123.52,False
39,42109,Staples Center,119,112,"[{'number': 1, 'scoreHome': 22, 'scoreAway': 34}, {'number': 2, 'scoreHome': 33, 'scoreAway': 34}, {'number': 3, 'scoreHome': 28, 'scoreAway': 26}, {'number': 4, 'scoreHome': 29, 'scoreAway': 25}]",2017,26,5,6,39,0,51,37,72.6,32,10,31.2,83,47,56.6,0,0,0,0,20,24,20,0,20,24,21,15,71.4,0,11,7,119,112,50,14,18,1.000,1,27,6,5,30,0,63,35,55.6,27,9,33.3,90,44,48.9,0,0,0,0,24,20,24,0,24,20,20,15,75.0,1,12,-7,112,119,43,7,17,0.000,0,NOP,LAL,2017-10-22 21:30:00,2017-10-23 21:30:00,20171022,20171023,2.41,1.66,2.55,1.58,2.5,1.58,33,33,31,15,16,10,15,5,0.484,0.625,0.333,31,18,13,8,18,10,0.581,0.615,0.556,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,2944.8,470.8,3446,512,117.02,108.75,111.45,112.57,3034.8,499.6,3455,558,113.85,111.69,114.11,111.49,False
40,42110,The Palace of Auburn Hills,97,86,"[{'number': 1, 'scoreHome': 22, 'scoreAway': 31}, {'number': 2, 'scoreHome': 21, 'scoreAway': 25}, {'number': 3, 'scoreHome': 24, 'scoreAway': 19}, {'number': 4, 'scoreHome': 19, 'scoreAway': 22}]",2017,25,0,2,42,0,51,26,51.0,24,9,37.5,75,35,46.7,0,0,0,0,24,21,24,0,24,21,24,18,75.0,0,15,11,97,86,57,11,21,1.000,1,14,2,0,31,0,55,27,49.1,30,6,20.0,85,33,38.8,0,0,0,0,21,24,21,0,22,24,19,14,73.7,1,15,-11,86,97,46,5,14,0.000,0,PHI,DET,2017-10-23 19:00:00,2017-10-24 19:00:00,20171023,20171024,1.22,1.74,1.61,2.49,1.6,2.45,34,33,33,15,20,12,13,3,0.455,0.6,0.231,29,16,14,11,15,5,0.552,0.786,0.333,False,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,3025.0,445.8,3507,544,115.93,122.03,112.6,118.66,2702.2,486.2,3139,565,116.16,116.21,109.24,106.54,False
41,42111,American Airlines Arena,93,104,"[{'number': 1, 'scoreHome': 26, 'scoreAway': 23}, {'number': 2, 'scoreHome': 36, 'scoreAway': 21}, {'number': 3, 'scoreHome': 15, 'scoreAway': 29}, {'number': 4, 'scoreHome': 27, 'scoreAway': 20}]",2017,14,1,6,35,0,59,29,49.2,17,7,41.2,76,36,47.4,1,0,0,0,17,19,17,0,20,19,18,14,77.8,1,11,-11,93,104,47,9,20,0.000,0,21,6,1,33,0,48,25,52.1,37,14,37.8,85,39,45.9,0,1,0,0,19,17,19,0,21,17,18,12,66.7,0,16,11,104,93,49,12,19,1.000,1,ATL,MIA,2017-10-23 19:30:00,2017-10-24 19:30:00,20171023,20171024,1.12,7.8,1.15,6.46,1.14,6.0,33,35,31,16,14,9,17,7,0.516,0.643,0.412,36,13,18,10,18,3,0.361,0.556,0.167,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True,2809.4,475.8,3187,568,113.44,119.38,111.91,114.75,3336.2,480.0,3852,547,115.46,113.96,112.55,101.25,True
42,42112,BMO Bradley Harris Center,94,103,"[{'number': 1, 'scoreHome': 18, 'scoreAway': 25}, {'number': 2, 'scoreHome': 35, 'scoreAway': 29}, {'number': 3, 'scoreHome': 30, 'scoreAway': 23}, {'number': 4, 'scoreHome': 20, 'scoreAway': 17}]",2017,17,5,4,38,0,52,26,50.0,26,7,26.9,78,33,42.3,0,0,0,0,21,27,21,0,22,27,36,21,58.3,1,19,-9,94,103,60,3,14,0.000,0,24,4,5,39,0,59,31,52.5,26,9,34.6,85,40,47.1,0,0,0,0,27,21,27,0,27,21,16,14,87.5,0,8,9,103,94,47,8,13,1.000,1,CHA,MIL,2017-10-23 20:00:00,2017-10-24 20:00:00,20171023,20171024,1.11,3.08,1.39,3.27,1.37,3.2,34,33,32,19,16,10,16,9,0.594,0.625,0.562,29,15,14,8,15,7,0.517,0.571,0.467,False,False,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,False,False,2903.2,464.8,3366,538,115.94,115.75,115.22,120.48,2680.2,467.8,3113,521,116.15,111.37,114.58,110.09,True
